PRICE,DATE,QUARTER,MONTH,YEAR,NEIGHBORHOOD,CLUSTER,WARD,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
415,17/01/2008,1,1,"2,008",R.L.A. SW,9,6,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
324,17/01/2008,1,1,"2,008",R.L.A. SW,9,6,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
397,17/01/2008,1,1,"2,008",R.L.A. SW,9,6,251,686,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
452,15/01/2008,1,1,"2,008",R.L.A. SW,9,6,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
469,15/01/2008,1,1,"2,008",R.L.A. SW,9,6,205,445,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
416,15/01/2008,1,1,"2,008",R.L.A. SW,9,6,223,608,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
300,15/01/2008,1,1,"2,008",R.L.A. SW,9,6,223,618,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
256,04/04/2008,2,4,"2,008",R.L.A. SW,9,6,205,517,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
469,04/04/2008,2,4,"2,008",R.L.A. SW,9,6,251,686,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
455,03/04/2008,2,4,"2,008",R.L.A. SW,9,6,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
327,23/01/2008,1,1,"2,008",R.L.A. SW,9,6,335,897,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
402,23/01/2008,1,1,"2,008",R.L.A. SW,9,6,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
528,23/01/2008,1,1,"2,008",R.L.A. SW,9,6,223,581,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
439,23/01/2008,1,1,"2,008",R.L.A. SW,9,6,223,618,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
457,23/01/2008,1,1,"2,008",R.L.A. SW,9,6,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
297,23/01/2008,1,1,"2,008",R.L.A. SW,9,6,335,949,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
420,22/02/2008,1,2,"2,008",R.L.A. SW,9,6,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
403,22/02/2008,1,2,"2,008",R.L.A. SW,9,6,223,581,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
414,22/02/2008,1,2,"2,008",R.L.A. SW,9,6,205,621,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
378,22/02/2008,1,2,"2,008",R.L.A. SW,9,6,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
354,22/02/2008,1,2,"2,008",R.L.A. SW,9,6,223,608,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
371,18/06/2008,2,6,"2,008",R.L.A. SW,9,6,205,621,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
464,08/07/2008,3,7,"2,008",R.L.A. SW,9,6,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
421,02/06/2008,2,6,"2,008",R.L.A. SW,9,6,223,617,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
425,02/06/2008,2,6,"2,008",R.L.A. SW,9,6,205,554,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
410,02/06/2008,2,6,"2,008",R.L.A. SW,9,6,354,958,49,2,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
330,16/03/2009,5,15,"2,009",R.L.A. SW,9,6,205,575,50,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
384,01/07/2008,3,7,"2,008",R.L.A. SW,9,6,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
427,14/04/2008,2,4,"2,008",R.L.A. SW,9,6,205,447,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
403,13/08/2009,7,20,"2,009",R.L.A. SW,9,6,205,447,50,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
361,01/10/2008,4,10,"2,008",R.L.A. SW,9,6,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
417,30/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,588,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
364,25/07/2008,3,7,"2,008",R.L.A. SW,9,6,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
425,25/07/2008,3,7,"2,008",R.L.A. SW,9,6,223,581,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
386,24/07/2008,3,7,"2,008",R.L.A. SW,9,6,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
440,29/04/2008,2,4,"2,008",R.L.A. SW,9,6,205,445,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
404,28/07/2008,3,7,"2,008",R.L.A. SW,9,6,335,897,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
316,25/09/2008,3,9,"2,008",R.L.A. SW,9,6,335,949,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
380,26/08/2008,3,8,"2,008",R.L.A. SW,9,6,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
432,24/09/2008,3,9,"2,008",R.L.A. SW,9,6,223,581,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
367,08/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,569,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
365,15/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,575,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
366,31/12/2009,8,24,"2,009",R.L.A. SW,9,6,223,581,50,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
246,31/12/2009,8,24,"2,009",R.L.A. SW,9,6,205,621,50,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
480,12/09/2008,3,9,"2,008",R.L.A. SW,9,6,223,608,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
446,12/09/2008,3,9,"2,008",R.L.A. SW,9,6,223,581,49,1,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
378,12/09/2008,3,9,"2,008",R.L.A. SW,9,6,354,952,49,2,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
225,11/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,621,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
379,11/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,517,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
355,09/09/2008,3,9,"2,008",R.L.A. SW,9,6,354,958,49,2,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
352,09/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,614,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
392,09/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,582,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
478,09/09/2008,3,9,"2,008",R.L.A. SW,9,6,205,561,49,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
450,30/12/2009,8,24,"2,009",R.L.A. SW,9,6,205,582,50,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
349,09/12/2009,8,24,"2,009",R.L.A. SW,9,6,205,588,50,0,1,0,1,0,1,0,4,2474.20,601.217,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
460,27/04/2009,6,16,"2,009",CAPITOL HILL,26,6,781,1608,114,3,3,1,1,0,1,1,3,2469.32,366.623,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
378,22/10/2009,8,22,"2,009",OLD CITY I,25,6,1245,1274,99,3,2,1,1,0,1,0,3,2464.71,617.067,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
519,08/10/2008,4,10,"2,008",OLD CITY I,25,6,1330,983,128,2,1,1,1,0,1,0,3,2461.55,579.639,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
443,27/08/2008,3,8,"2,008",OLD CITY I,25,6,1330,983,128,2,1,0,1,0,0,1,3,2459.33,576.449,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
412,31/07/2009,7,19,"2,009",OLD CITY I,25,6,1260,1692,99,3,1,1,1,0,1,0,3,2459.28,571.466,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
436,09/04/2009,6,16,"2,009",CAPITOL HILL,26,6,1860,2166,109,3,3,1,1,0,1,1,3,2461.73,553.411,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
150,28/01/2008,1,1,"2,008",OLD CITY I,25,6,1245,2436,98,2,2,0,1,0,0,0,3,2460.39,615.651,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
511,06/08/2008,3,8,"2,008",CAPITOL HILL,26,6,1105,1410,118,3,3,0,1,0,1,0,3,2459.18,568.128,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
348,18/06/2009,6,18,"2,009",OLD CITY I,25,6,1180,1372,2,4,3,1,1,0,1,0,3,2456.21,614.312,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
155,17/08/2009,7,20,"2,009",OLD CITY II,7,6,686,1002,84,2,1,0,0,1,1,0,4,2444.23,334.487,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
518,20/05/2009,6,17,"2,009",CAPITOL HILL,26,6,1105,1410,119,4,2,1,1,0,1,3,3,2455.24,576.689,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
383,02/07/2009,7,19,"2,009",OLD CITY I,25,6,1167,1682,97,3,2,0,1,0,1,0,3,2453.25,584.500,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
399,07/05/2008,2,5,"2,008",CAPITOL HILL,26,6,1665,1948,108,3,2,0,1,0,1,1,2,2454.38,695.666,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
510,12/06/2008,2,6,"2,008",CAPITOL HILL,26,6,1038,1030,108,2,1,0,1,0,0,0,3,2439.58,787.765,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
575,04/11/2009,8,23,"2,009",OLD CITY I,25,6,1482,1216,100,3,1,0,1,1,0,0,3,2436.18,604.461,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
596,11/01/2008,1,1,"2,008",CAPITOL HILL,26,6,965,1308,108,3,2,0,1,0,1,1,3,2438.70,350.056,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
577,04/08/2009,7,20,"2,009",CAPITOL HILL,26,6,1307,1039,109,3,2,0,1,0,1,1,3,2434.61,681.098,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
462,13/08/2009,7,20,"2,009",CAPITOL HILL,26,6,1308,1838,102,3,3,1,1,0,1,1,3,2434.20,419.464,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
503,16/09/2009,7,21,"2,009",CAPITOL HILL,26,6,1050,1210,109,2,1,1,1,0,1,1,3,2431.59,782.535,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
571,16/06/2009,6,18,"2,009",CAPITOL HILL,26,6,978,1444,109,3,3,1,1,1,1,2,3,2427.35,351.101,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
483,05/05/2008,2,5,"2,008",OLD CITY I,25,6,1659,1772,94,4,2,1,1,0,1,0,3,2422.73,538.861,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
107,30/07/2009,7,19,"2,009",OLD CITY I,25,6,1659,1590,68,4,3,1,1,0,1,0,3,2423.71,539.308,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
538,31/08/2009,7,20,"2,009",OLD CITY I,25,6,167,511,101,1,1,0,1,0,1,1,4,2424.70,538.431,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
524,22/12/2008,4,12,"2,008",OLD CITY I,25,6,1659,1590,94,3,2,1,1,0,1,0,3,2420.01,537.952,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
306,14/04/2009,6,16,"2,009",OLD CITY II,7,6,474,565,84,1,1,0,0,1,1,0,4,2410.52,354.492,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
264,29/07/2008,3,7,"2,008",OLD CITY I,25,6,1666,2238,118,4,2,0,1,0,1,2,3,2416.64,534.573,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
441,28/01/2008,1,1,"2,008",R.L.A. SW,9,6,274,533,4,0,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
391,06/10/2009,8,22,"2,009",OLD CITY I,25,6,794,1062,109,2,2,0,1,0,1,1,3,2418.37,521.387,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
357,10/12/2008,4,12,"2,008",R.L.A. SW,9,6,374,670,4,1,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
343,13/07/2009,7,19,"2,009",R.L.A. SW,9,6,274,499,5,0,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
340,13/07/2009,7,19,"2,009",R.L.A. SW,9,6,523,936,5,2,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
428,15/08/2008,3,8,"2,008",R.L.A. SW,9,6,523,922,4,2,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
394,08/07/2008,3,7,"2,008",R.L.A. SW,9,6,274,533,4,0,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,13,37,13,56,33,5.2,5.2,20,10,13,1,39,15,658000,63,16,5.4
451,30/09/2009,7,21,"2,009",R.L.A. SW,9,6,374,670,5,1,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
374,30/09/2009,7,21,"2,009",R.L.A. SW,9,6,523,922,5,2,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
381,05/08/2009,7,20,"2,009",R.L.A. SW,9,6,274,533,5,0,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
494,08/09/2009,7,21,"2,009",CAPITOL HILL,26,6,1713,1892,129,3,2,1,1,0,1,2,3,2421.09,348.489,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
442,29/04/2009,6,16,"2,009",R.L.A. SW,9,6,374,695,5,1,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
470,08/10/2009,8,22,"2,009",R.L.A. SW,9,6,374,670,5,1,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
347,13/03/2009,5,15,"2,009",R.L.A. SW,9,6,523,922,5,2,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
470,26/10/2009,8,22,"2,009",R.L.A. SW,9,6,374,670,5,1,1,0,1,0,1,0,4,2421.23,533.601,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
548,30/10/2008,4,10,"2,008",CAPITOL HILL,26,6,1107,1242,96,3,2,0,1,0,1,0,3,2418.82,317.136,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
394,30/10/2009,8,22,"2,009",OLD CITY I,25,6,1666,1522,109,3,1,0,1,1,1,1,3,2413.83,533.937,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
463,02/10/2009,8,22,"2,009",OLD CITY I,25,6,1436,1588,109,3,2,1,1,0,1,0,3,2412.09,533.768,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
237,29/06/2009,6,18,"2,009",OLD CITY I,25,6,1075,1176,100,2,2,0,1,0,0,0,3,2404.50,559.126,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
556,12/05/2008,2,5,"2,008",CAPITOL HILL,26,6,2303,1620,108,4,3,2,1,0,1,0,3,2401.08,455.328,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
250,31/01/2008,1,1,"2,008",OLD CITY I,25,6,1066,900,108,2,1,0,1,0,1,0,3,2399.18,459.977,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
349,20/02/2008,1,2,"2,008",CAPITOL HILL,26,6,1204,1334,118,2,1,0,1,1,0,0,3,2396.90,362.409,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
490,25/09/2009,7,21,"2,009",CAPITOL HILL,26,6,1825,1856,119,3,2,1,1,0,1,2,3,2396.64,795.775,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
439,16/01/2008,1,1,"2,008",OLD CITY I,25,6,1079,1744,118,4,3,1,1,0,1,2,3,2395.52,640.502,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
409,08/05/2008,2,5,"2,008",OLD CITY I,25,6,233,855,118,2,2,0,1,1,1,1,4,2391.40,551.689,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
390,23/06/2009,6,18,"2,009",OLD CITY I,25,6,932,1742,119,3,1,1,1,0,1,2,3,2390.12,521.572,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
540,17/03/2008,1,3,"2,008",OLD CITY I,25,6,1440,1656,19,3,3,1,0,0,1,3,3,2391.88,637.405,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
288,30/09/2009,7,21,"2,009",OLD CITY II,7,6,833,1145,93,1,1,0,1,0,1,0,4,2373.88,378.621,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
237,13/05/2009,6,17,"2,009",OLD CITY II,7,6,1198,1642,93,2,2,0,1,0,1,0,4,2373.88,378.621,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
435,02/01/2009,5,13,"2,009",CAPITOL HILL,26,6,260,851,99,2,1,0,1,0,1,0,4,2388.34,828.038,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
458,23/05/2008,2,5,"2,008",OLD CITY I,25,6,1703,1658,118,3,2,1,1,0,1,1,3,2383.99,593.520,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
466,15/12/2009,8,24,"2,009",CAPITOL HILL,26,6,891,1298,102,2,1,1,1,0,1,1,3,2385.37,348.597,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
332,27/03/2008,1,3,"2,008",OLD CITY I,25,6,1751,1954,118,3,2,0,1,0,0,4,3,2382.21,605.536,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
402,12/05/2009,6,17,"2,009",OLD CITY I,25,6,1066,1368,119,2,2,0,1,0,1,0,3,2381.65,610.047,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
504,09/07/2009,7,19,"2,009",OLD CITY I,25,6,691,782,109,2,1,0,1,0,1,0,3,2380.18,530.531,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
535,31/08/2009,7,20,"2,009",CAPITOL HILL,26,6,1308,1606,102,4,3,0,1,0,1,1,3,2380.22,304.156,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
